"OrderID";"CustomerID";"SalespersonPersonID";"OrderDate";"InvoiceID";"InvoiceDate";"TotalDryItems";"TotalChillerItems";"TransactionDate";"AmountExcludingTax";"OutstandingBalance";"TransactionAmount";"CustomerName";"PhoneNumber"
"64109";"860";"16";"04/01/2016 00:00:00";"61462";"04/01/2016 00:00:00";"5";"0";"04/01/2016 00:00:00";"4,199.60";"0.00";"4,829.54";"Marcela Lucescu";"(231) 555-0100"
"64110";"848";"6";"04/01/2016 00:00:00";"61463";"04/01/2016 00:00:00";"4";"0";"04/01/2016 00:00:00";"1,058.50";"0.00";"1,217.28";"Alvin Bollinger";"(270) 555-0100"
"64111";"985";"2";"04/01/2016 00:00:00";"61464";"04/01/2016 00:00:00";"2";"0";"04/01/2016 00:00:00";"495.00";"0.00";"569.25";"Roko Ilic";"(262) 555-0100"
"64112";"924";"2";"04/01/2016 00:00:00";"61465";"04/01/2016 00:00:00";"5";"0";"04/01/2016 00:00:00";"1,851.50";"0.00";"2,129.23";"Eva Schulteisz";"(252) 555-0100"
"64113";"176";"6";"04/01/2016 00:00:00";"61466";"04/01/2016 00:00:00";"1";"1";"04/01/2016 00:00:00";"1,479.60";"0.00";"1,670.76";"Tailspin Toys (Malott, WA)";"(206) 555-0100"
"64114";"533";"8";"04/01/2016 00:00:00";"61467";"04/01/2016 00:00:00";"2";"0";"04/01/2016 00:00:00";"2,530.00";"0.00";"2,909.50";"Wingtip Toys (Nichols Hills, OK)";"(405) 555-0100"
"64115";"169";"20";"04/01/2016 00:00:00";"61468";"04/01/2016 00:00:00";"3";"0";"04/01/2016 00:00:00";"8,298.00";"0.00";"9,542.70";"Tailspin Toys (Sinclair, WY)";"(307) 555-0100"
"64116";"117";"13";"04/01/2016 00:00:00";"61469";"04/01/2016 00:00:00";"4";"0";"04/01/2016 00:00:00";"1,239.00";"0.00";"1,424.85";"Tailspin Toys (Scofield, UT)";"(385) 555-0100"
"64117";"109";"3";"04/01/2016 00:00:00";"61470";"04/01/2016 00:00:00";"3";"0";"04/01/2016 00:00:00";"1,935.00";"0.00";"2,225.25";"Tailspin Toys (South Laguna, CA)";"(209) 555-0100"
"64118";"814";"2";"04/01/2016 00:00:00";"61471";"04/01/2016 00:00:00";"4";"0";"04/01/2016 00:00:00";"1,057.00";"0.00";"1,215.55";"Johanna Hoornstra";"(210) 555-0100"
"64119";"491";"2";"04/01/2016 00:00:00";"61472";"04/01/2016 00:00:00";"4";"0";"04/01/2016 00:00:00";"2,454.00";"0.00";"2,822.10";"Wingtip Toys (Morton Grove, IL)";"(217) 555-0100"
"64120";"1004";"20";"04/01/2016 00:00:00";"61473";"04/01/2016 00:00:00";"4";"0";"04/01/2016 00:00:00";"978.00";"0.00";"1,124.70";"Drishti Bose";"(479) 555-0100"
"64121";"544";"16";"04/01/2016 00:00:00";"61474";"04/01/2016 00:00:00";"2";"0";"04/01/2016 00:00:00";"364.00";"0.00";"418.60";"Wingtip Toys (Broomtown, AL)";"(205) 555-0100"
"64122";"142";"16";"04/01/2016 00:00:00";"61475";"04/01/2016 00:00:00";"5";"0";"04/01/2016 00:00:00";"13,585.40";"0.00";"15,623.21";"Tailspin Toys (King Cove, AK)";"(907) 555-0100"
"64123";"554";"7";"04/01/2016 00:00:00";"61476";"04/01/2016 00:00:00";"3";"0";"04/01/2016 00:00:00";"2,418.00";"0.00";"2,780.70";"Wingtip Toys (Hollandsburg, IN)";"(219) 555-0100"
"64124";"869";"8";"04/01/2016 00:00:00";"61477";"04/01/2016 00:00:00";"2";"0";"04/01/2016 00:00:00";"288.00";"0.00";"331.20";"Abel Tatarescu";"(217) 555-0100"
"64125";"415";"16";"04/01/2016 00:00:00";"61478";"04/01/2016 00:00:00";"1";"0";"04/01/2016 00:00:00";"22.40";"0.00";"25.76";"Wingtip Toys (Leathersville, GA)";"(229) 555-0100"
"64126";"922";"2";"04/01/2016 00:00:00";"61479";"04/01/2016 00:00:00";"2";"0";"04/01/2016 00:00:00";"294.00";"0.00";"338.10";"Sumati Chatterjee";"(231) 555-0100"
"64127";"165";"8";"04/01/2016 00:00:00";"61480";"04/01/2016 00:00:00";"5";"0";"04/01/2016 00:00:00";"3,688.00";"0.00";"4,241.20";"Tailspin Toys (Topstone, CT)";"(203) 555-0100"
"64128";"916";"20";"04/01/2016 00:00:00";"61481";"04/01/2016 00:00:00";"2";"0";"04/01/2016 00:00:00";"810.00";"0.00";"931.50";"Pinja Jantunen";"(308) 555-0100"
"64129";"500";"3";"04/01/2016 00:00:00";"61482";"04/01/2016 00:00:00";"3";"0";"04/01/2016 00:00:00";"811.50";"0.00";"933.23";"Wingtip Toys (Obion, TN)";"(423) 555-0100"
"64130";"199";"3";"04/01/2016 00:00:00";"61483";"04/01/2016 00:00:00";"3";"0";"04/01/2016 00:00:00";"2,635.20";"0.00";"3,030.48";"Tailspin Toys (Antonito, CO)";"(303) 555-0100"
"64131";"434";"13";"04/01/2016 00:00:00";"61484";"04/01/2016 00:00:00";"2";"0";"04/01/2016 00:00:00";"2,700.00";"0.00";"3,105.00";"Wingtip Toys (Lime Lake, NY)";"(212) 555-0100"
"64132";"887";"6";"04/01/2016 00:00:00";"61485";"04/01/2016 00:00:00";"4";"0";"04/01/2016 00:00:00";"11,325.00";"0.00";"13,023.75";"Baran Jonsson";"(458) 555-0100"
"64133";"418";"6";"04/01/2016 00:00:00";"61486";"04/01/2016 00:00:00";"4";"0";"04/01/2016 00:00:00";"11,547.40";"0.00";"13,279.51";"Wingtip Toys (Yaak, MT)";"(406) 555-0100"
"64134";"457";"7";"04/01/2016 00:00:00";"61487";"04/01/2016 00:00:00";"4";"0";"04/01/2016 00:00:00";"2,842.00";"0.00";"3,268.30";"Wingtip Toys (Portales, NM)";"(505) 555-0100"
"64135";"72";"3";"04/01/2016 00:00:00";"61488";"04/01/2016 00:00:00";"4";"0";"04/01/2016 00:00:00";"4,167.00";"0.00";"4,792.05";"Tailspin Toys (Cortaro, AZ)";"(480) 555-0100"
"64136";"889";"2";"04/01/2016 00:00:00";"61489";"04/01/2016 00:00:00";"2";"0";"04/01/2016 00:00:00";"2,212.00";"0.00";"2,543.80";"Sointu Savonheimo";"(701) 555-0100"
"64137";"26";"14";"04/01/2016 00:00:00";"61490";"04/01/2016 00:00:00";"5";"0";"04/01/2016 00:00:00";"4,635.00";"0.00";"5,330.25";"Tailspin Toys (Hedrick, IA)";"(319) 555-0100"
"64138";"190";"15";"04/01/2016 00:00:00";"61491";"04/01/2016 00:00:00";"2";"0";"04/01/2016 00:00:00";"2,228.00";"0.00";"2,562.20";"Tailspin Toys (Teutopolis, IL)";"(217) 555-0100"
"64139";"50";"14";"04/01/2016 00:00:00";"61492";"04/01/2016 00:00:00";"4";"0";"04/01/2016 00:00:00";"1,783.00";"0.00";"2,050.45";"Tailspin Toys (Hambleton, WV)";"(304) 555-0100"
"64140";"504";"7";"04/01/2016 00:00:00";"61493";"04/01/2016 00:00:00";"2";"0";"04/01/2016 00:00:00";"1,024.00";"0.00";"1,177.60";"Wingtip Toys (Cape Neddick, ME)";"(207) 555-0100"
"64141";"510";"20";"04/01/2016 00:00:00";"61494";"04/01/2016 00:00:00";"2";"0";"04/01/2016 00:00:00";"74.60";"0.00";"85.79";"Wingtip Toys (Grabill, IN)";"(219) 555-0100"
"64142";"82";"13";"04/01/2016 00:00:00";"61495";"04/01/2016 00:00:00";"2";"0";"04/01/2016 00:00:00";"252.75";"0.00";"290.66";"Tailspin Toys (La Cueva, NM)";"(505) 555-0100"
"64143";"895";"3";"04/01/2016 00:00:00";"61496";"04/01/2016 00:00:00";"4";"1";"04/01/2016 00:00:00";"2,193.00";"0.00";"2,470.65";"Geza Roman";"(215) 555-0100"
"64144";"1006";"13";"04/01/2016 00:00:00";"61497";"04/01/2016 00:00:00";"4";"0";"04/01/2016 00:00:00";"3,245.00";"0.00";"3,731.75";"Taj Syme";"(216) 555-0100"
"64145";"14";"15";"04/01/2016 00:00:00";"61498";"04/01/2016 00:00:00";"2";"0";"04/01/2016 00:00:00";"1,107.00";"0.00";"1,273.05";"Tailspin Toys (Long Meadow, MD)";"(240) 555-0100"
"64146";"980";"8";"04/01/2016 00:00:00";"61499";"04/01/2016 00:00:00";"3";"0";"04/01/2016 00:00:00";"1,055.00";"0.00";"1,213.25";"Om Yadav";"(262) 555-0100"
"64147";"411";"8";"04/01/2016 00:00:00";"61500";"04/01/2016 00:00:00";"4";"0";"04/01/2016 00:00:00";"1,668.40";"0.00";"1,918.66";"Wingtip Toys (Edmund, WI)";"(262) 555-0100"
"64148";"953";"8";"04/01/2016 00:00:00";"61501";"04/01/2016 00:00:00";"4";"0";"04/01/2016 00:00:00";"4,089.00";"0.00";"4,702.35";"Linh Dao";"(228) 555-0100"
"64149";"937";"20";"04/01/2016 00:00:00";"61502";"04/01/2016 00:00:00";"3";"0";"04/01/2016 00:00:00";"428.00";"0.00";"492.20";"Manca Hrastovsek";"(205) 555-0100"
"64150";"508";"3";"04/01/2016 00:00:00";"61503";"04/01/2016 00:00:00";"4";"0";"04/01/2016 00:00:00";"5,851.20";"0.00";"6,728.88";"Wingtip Toys (Branson West, MO)";"(314) 555-0100"
"64151";"37";"2";"04/01/2016 00:00:00";"61504";"04/01/2016 00:00:00";"4";"0";"04/01/2016 00:00:00";"1,664.00";"0.00";"1,913.60";"Tailspin Toys (Kerby, OR)";"(458) 555-0100"
"64152";"580";"8";"04/01/2016 00:00:00";"61505";"04/01/2016 00:00:00";"3";"0";"04/01/2016 00:00:00";"2,344.00";"0.00";"2,695.60";"Wingtip Toys (Sarversville, PA)";"(215) 555-0100"
"64153";"430";"15";"04/01/2016 00:00:00";"61506";"04/01/2016 00:00:00";"5";"0";"04/01/2016 00:00:00";"3,773.60";"0.00";"4,339.64";"Wingtip Toys (Lost River, ID)";"(208) 555-0100"
"64154";"41";"14";"04/01/2016 00:00:00";"61507";"04/01/2016 00:00:00";"5";"0";"04/01/2016 00:00:00";"3,329.00";"0.00";"3,828.35";"Tailspin Toys (Olivette, MO)";"(314) 555-0100"
"64155";"402";"13";"04/01/2016 00:00:00";"61508";"04/01/2016 00:00:00";"2";"0";"04/01/2016 00:00:00";"2,212.50";"0.00";"2,544.38";"Wingtip Toys (Black Lick, PA)";"(215) 555-0100"
"64156";"569";"14";"04/01/2016 00:00:00";"61509";"04/01/2016 00:00:00";"5";"0";"04/01/2016 00:00:00";"1,451.70";"0.00";"1,669.46";"Wingtip Toys (West Frostproof, FL)";"(239) 555-0100"
"64157";"950";"3";"04/01/2016 00:00:00";"61510";"04/01/2016 00:00:00";"4";"0";"04/01/2016 00:00:00";"1,748.60";"0.00";"2,010.89";"Emily Whittle";"(231) 555-0100"
"64158";"828";"16";"04/01/2016 00:00:00";"61511";"04/01/2016 00:00:00";"2";"0";"04/01/2016 00:00:00";"441.00";"0.00";"507.15";"Sercan Celik";"(217) 555-0100"
"64010";"460";"3";"01/01/2016 00:00:00";"61513";"05/01/2016 00:00:00";"1";"0";"05/01/2016 00:00:00";"350.00";"0.00";"402.50";"Wingtip Toys (Mayhill, NM)";"(505) 555-0100"
"64015";"170";"14";"01/01/2016 00:00:00";"61514";"05/01/2016 00:00:00";"1";"0";"05/01/2016 00:00:00";"216.00";"0.00";"248.40";"Tailspin Toys (Eastchester, NY)";"(212) 555-0100"
"64062";"823";"16";"02/01/2016 00:00:00";"61515";"05/01/2016 00:00:00";"1";"0";"05/01/2016 00:00:00";"88.80";"0.00";"102.12";"Francisca Laureano";"(319) 555-0100"
"64067";"998";"14";"02/01/2016 00:00:00";"61516";"05/01/2016 00:00:00";"1";"0";"05/01/2016 00:00:00";"648.00";"0.00";"745.20";"Mahavir Sonkar";"(505) 555-0100"
"64161";"808";"20";"04/01/2016 00:00:00";"61517";"05/01/2016 00:00:00";"1";"0";"05/01/2016 00:00:00";"640.00";"0.00";"736.00";"Jackson Kolios";"(209) 555-0100"
"64163";"415";"16";"04/01/2016 00:00:00";"61518";"05/01/2016 00:00:00";"0";"1";"05/01/2016 00:00:00";"1,846.80";"0.00";"2,031.48";"Wingtip Toys (Leathersville, GA)";"(229) 555-0100"
"64165";"506";"20";"05/01/2016 00:00:00";"61519";"05/01/2016 00:00:00";"3";"0";"05/01/2016 00:00:00";"1,287.00";"0.00";"1,480.05";"Wingtip Toys (North Beach Haven, NJ)";"(201) 555-0100"
"64166";"539";"3";"05/01/2016 00:00:00";"61520";"05/01/2016 00:00:00";"5";"0";"05/01/2016 00:00:00";"2,915.50";"0.00";"3,352.83";"Wingtip Toys (Nuangola, PA)";"(215) 555-0100"
"64167";"565";"14";"05/01/2016 00:00:00";"61521";"05/01/2016 00:00:00";"4";"0";"05/01/2016 00:00:00";"6,639.00";"0.00";"7,634.85";"Wingtip Toys (Wapiti, WY)";"(307) 555-0100"
"64168";"1000";"14";"05/01/2016 00:00:00";"61522";"05/01/2016 00:00:00";"4";"0";"05/01/2016 00:00:00";"2,605.00";"0.00";"2,995.75";"Krishnam Allu";"(405) 555-0100"
"64169";"94";"8";"05/01/2016 00:00:00";"61523";"05/01/2016 00:00:00";"2";"1";"05/01/2016 00:00:00";"2,030.35";"0.00";"2,252.82";"Tailspin Toys (Cheyenne Wells, CO)";"(303) 555-0100"
"64170";"159";"14";"05/01/2016 00:00:00";"61524";"05/01/2016 00:00:00";"4";"0";"05/01/2016 00:00:00";"560.00";"0.00";"644.00";"Tailspin Toys (Saint Louis Park, MN)";"(218) 555-0100"
"64171";"888";"20";"05/01/2016 00:00:00";"61525";"05/01/2016 00:00:00";"3";"0";"05/01/2016 00:00:00";"11,085.00";"0.00";"12,747.75";"Jai Lamble";"(479) 555-0100"
"64172";"803";"15";"05/01/2016 00:00:00";"61526";"05/01/2016 00:00:00";"5";"0";"05/01/2016 00:00:00";"10,609.00";"0.00";"12,200.35";"Bala Dixit";"(209) 555-0100"
"64173";"48";"16";"05/01/2016 00:00:00";"61527";"05/01/2016 00:00:00";"2";"0";"05/01/2016 00:00:00";"4,364.00";"0.00";"5,018.60";"Tailspin Toys (Trentwood, WA)";"(206) 555-0100"
"64174";"15";"13";"05/01/2016 00:00:00";"61528";"05/01/2016 00:00:00";"4";"0";"05/01/2016 00:00:00";"1,752.00";"0.00";"2,014.80";"Tailspin Toys (Batson, TX)";"(210) 555-0100"
"64175";"578";"3";"05/01/2016 00:00:00";"61529";"05/01/2016 00:00:00";"5";"0";"05/01/2016 00:00:00";"11,107.00";"0.00";"12,773.05";"Wingtip Toys (Bell Acres, PA)";"(215) 555-0100"
"64176";"555";"20";"05/01/2016 00:00:00";"61530";"05/01/2016 00:00:00";"3";"0";"05/01/2016 00:00:00";"794.00";"0.00";"913.10";"Wingtip Toys (Liberty Grove, MD)";"(240) 555-0100"
"64177";"1006";"8";"05/01/2016 00:00:00";"61531";"05/01/2016 00:00:00";"1";"1";"05/01/2016 00:00:00";"3,358.80";"0.00";"3,770.28";"Taj Syme";"(216) 555-0100"
"64178";"553";"13";"05/01/2016 00:00:00";"61532";"05/01/2016 00:00:00";"4";"0";"05/01/2016 00:00:00";"2,824.00";"0.00";"3,247.60";"Wingtip Toys (Helotes, TX)";"(210) 555-0100"
"64179";"913";"6";"05/01/2016 00:00:00";"61533";"05/01/2016 00:00:00";"4";"0";"05/01/2016 00:00:00";"1,188.00";"0.00";"1,366.20";"Violetta KlanCisar";"(225) 555-0100"
"64180";"157";"20";"05/01/2016 00:00:00";"61534";"05/01/2016 00:00:00";"5";"0";"05/01/2016 00:00:00";"2,612.60";"0.00";"3,004.49";"Tailspin Toys (Saks, AL)";"(205) 555-0100"
"64181";"448";"7";"05/01/2016 00:00:00";"61535";"05/01/2016 00:00:00";"4";"0";"05/01/2016 00:00:00";"1,970.00";"0.00";"2,265.50";"Wingtip Toys (Salt Wells, NV)";"(702) 555-0100"
"64182";"980";"3";"05/01/2016 00:00:00";"61536";"05/01/2016 00:00:00";"3";"0";"05/01/2016 00:00:00";"2,368.35";"0.00";"2,723.60";"Om Yadav";"(262) 555-0100"
"64183";"26";"7";"05/01/2016 00:00:00";"61537";"05/01/2016 00:00:00";"4";"0";"05/01/2016 00:00:00";"2,914.00";"0.00";"3,351.10";"Tailspin Toys (Hedrick, IA)";"(319) 555-0100"
"64184";"880";"7";"05/01/2016 00:00:00";"61538";"05/01/2016 00:00:00";"4";"0";"05/01/2016 00:00:00";"1,673.00";"0.00";"1,923.96";"Edmee Glissen";"(208) 555-0100"
"64185";"864";"2";"05/01/2016 00:00:00";"61539";"05/01/2016 00:00:00";"4";"0";"05/01/2016 00:00:00";"1,389.20";"0.00";"1,597.58";"Mikhail Degtyarev";"(218) 555-0100"
"64186";"820";"7";"05/01/2016 00:00:00";"61540";"05/01/2016 00:00:00";"2";"0";"05/01/2016 00:00:00";"9,772.00";"0.00";"11,237.80";"Knut Svensson";"(201) 555-0100"
"64187";"849";"2";"05/01/2016 00:00:00";"61541";"05/01/2016 00:00:00";"3";"1";"05/01/2016 00:00:00";"545.60";"0.00";"617.18";"Sabine Zalite";"(210) 555-0100"
"64188";"491";"3";"05/01/2016 00:00:00";"61542";"05/01/2016 00:00:00";"2";"1";"05/01/2016 00:00:00";"1,428.00";"0.00";"1,590.90";"Wingtip Toys (Morton Grove, IL)";"(217) 555-0100"
"64189";"161";"14";"05/01/2016 00:00:00";"61543";"05/01/2016 00:00:00";"4";"0";"05/01/2016 00:00:00";"3,215.00";"0.00";"3,697.25";"Tailspin Toys (Aspen Park, CO)";"(303) 555-0100"
"64190";"143";"14";"05/01/2016 00:00:00";"61544";"05/01/2016 00:00:00";"5";"0";"05/01/2016 00:00:00";"1,364.00";"0.00";"1,568.60";"Tailspin Toys (Ashtabula, OH)";"(216) 555-0100"
"64191";"960";"15";"05/01/2016 00:00:00";"61545";"05/01/2016 00:00:00";"3";"1";"05/01/2016 00:00:00";"846.20";"0.00";"962.87";"Edgar Jogi";"(209) 555-0100"
"64192";"863";"16";"05/01/2016 00:00:00";"61546";"05/01/2016 00:00:00";"3";"0";"05/01/2016 00:00:00";"1,176.20";"0.00";"1,352.63";"Jakub Lukes";"(212) 555-0100"
"64193";"73";"15";"05/01/2016 00:00:00";"61547";"05/01/2016 00:00:00";"2";"0";"05/01/2016 00:00:00";"143.00";"0.00";"164.45";"Tailspin Toys (Cokato, MN)";"(218) 555-0100"
"64194";"578";"15";"05/01/2016 00:00:00";"61548";"05/01/2016 00:00:00";"4";"0";"05/01/2016 00:00:00";"2,574.00";"0.00";"2,960.10";"Wingtip Toys (Bell Acres, PA)";"(215) 555-0100"
"64195";"872";"2";"05/01/2016 00:00:00";"61549";"05/01/2016 00:00:00";"3";"0";"05/01/2016 00:00:00";"4,746.00";"0.00";"5,457.90";"Katerina Hadrabova";"(219) 555-0100"
"64196";"1017";"3";"05/01/2016 00:00:00";"61550";"05/01/2016 00:00:00";"3";"0";"05/01/2016 00:00:00";"2,354.00";"0.00";"2,707.10";"David Novacek ";"(423) 555-0100"
"64197";"552";"6";"05/01/2016 00:00:00";"61551";"05/01/2016 00:00:00";"5";"0";"05/01/2016 00:00:00";"4,988.00";"0.00";"5,736.20";"Wingtip Toys (Shay, PA)";"(215) 555-0100"
"64198";"10";"20";"05/01/2016 00:00:00";"61552";"05/01/2016 00:00:00";"2";"0";"05/01/2016 00:00:00";"236.00";"0.00";"271.40";"Tailspin Toys (Wimbledon, ND)";"(701) 555-0100"
"64199";"19";"13";"05/01/2016 00:00:00";"61553";"05/01/2016 00:00:00";"4";"0";"05/01/2016 00:00:00";"2,175.20";"0.00";"2,501.48";"Tailspin Toys (Lemeta, AK)";"(907) 555-0100"
"64200";"139";"14";"05/01/2016 00:00:00";"61554";"05/01/2016 00:00:00";"5";"0";"05/01/2016 00:00:00";"7,767.00";"0.00";"8,932.05";"Tailspin Toys (Hardeeville, SC)";"(803) 555-0100"
"64201";"414";"15";"05/01/2016 00:00:00";"61555";"05/01/2016 00:00:00";"4";"0";"05/01/2016 00:00:00";"5,212.00";"0.00";"5,993.80";"Wingtip Toys (Rose Tree, PA)";"(215) 555-0100"
"64202";"137";"16";"05/01/2016 00:00:00";"61556";"05/01/2016 00:00:00";"1";"0";"05/01/2016 00:00:00";"39.00";"0.00";"44.85";"Tailspin Toys (Carbonville, UT)";"(385) 555-0100"
"64203";"994";"2";"05/01/2016 00:00:00";"61557";"05/01/2016 00:00:00";"2";"0";"05/01/2016 00:00:00";"296.40";"0.00";"340.86";"Libuse Kuchtova";"(210) 555-0100"
"64204";"846";"3";"05/01/2016 00:00:00";"61558";"05/01/2016 00:00:00";"2";"0";"05/01/2016 00:00:00";"2,610.00";"0.00";"3,001.50";"Malorie Bousquet";"(209) 555-0100"
"64205";"997";"2";"05/01/2016 00:00:00";"61559";"05/01/2016 00:00:00";"3";"0";"05/01/2016 00:00:00";"848.00";"0.00";"975.20";"Nada Ana Slosar";"(239) 555-0100"
"64206";"56";"8";"05/01/2016 00:00:00";"61560";"05/01/2016 00:00:00";"3";"0";"05/01/2016 00:00:00";"2,177.00";"0.00";"2,503.55";"Tailspin Toys (Royal City, WA)";"(206) 555-0100"
"64207";"5";"6";"05/01/2016 00:00:00";"61561";"05/01/2016 00:00:00";"2";"0";"05/01/2016 00:00:00";"2,264.00";"0.00";"2,603.60";"Tailspin Toys (Gasport, NY)";"(212) 555-0100"
"64208";"145";"7";"05/01/2016 00:00:00";"61562";"05/01/2016 00:00:00";"4";"0";"05/01/2016 00:00:00";"2,920.60";"0.00";"3,358.69";"Tailspin Toys (Manahawkin, NJ)";"(201) 555-0100"
"64209";"870";"7";"05/01/2016 00:00:00";"61563";"05/01/2016 00:00:00";"2";"0";"05/01/2016 00:00:00";"1,398.00";"0.00";"1,607.70";"In-Su Bae";"(206) 555-0100"
"64210";"450";"2";"05/01/2016 00:00:00";"61564";"05/01/2016 00:00:00";"2";"0";"05/01/2016 00:00:00";"203.00";"0.00";"233.45";"Wingtip Toys (Mount Summit, IN)";"(219) 555-0100"
"64211";"412";"16";"05/01/2016 00:00:00";"61565";"05/01/2016 00:00:00";"2";"0";"05/01/2016 00:00:00";"630.00";"0.00";"724.50";"Wingtip Toys (Bozeman Hot Springs, MT)";"(406) 555-0100"
"64212";"989";"3";"05/01/2016 00:00:00";"61566";"05/01/2016 00:00:00";"3";"0";"05/01/2016 00:00:00";"1,493.00";"0.00";"1,716.95";"Milinka Zujovic";"(316) 555-0100"
"64213";"10";"6";"05/01/2016 00:00:00";"61567";"05/01/2016 00:00:00";"3";"0";"05/01/2016 00:00:00";"785.00";"0.00";"902.75";"Tailspin Toys (Wimbledon, ND)";"(701) 555-0100"
"64214";"546";"15";"05/01/2016 00:00:00";"61568";"05/01/2016 00:00:00";"4";"0";"05/01/2016 00:00:00";"1,374.00";"0.00";"1,580.10";"Wingtip Toys (Key Biscayne, FL)";"(239) 555-0100"
"64215";"548";"8";"05/01/2016 00:00:00";"61569";"05/01/2016 00:00:00";"1";"1";"05/01/2016 00:00:00";"16,628.40";"0.00";"19,050.84";"Wingtip Toys (Indian Creek, IL)";"(217) 555-0100"
"64216";"564";"13";"05/01/2016 00:00:00";"61570";"05/01/2016 00:00:00";"3";"0";"05/01/2016 00:00:00";"1,505.00";"0.00";"1,730.75";"Wingtip Toys (Tilleda, WI)";"(262) 555-0100"
"64217";"153";"8";"05/01/2016 00:00:00";"61571";"05/01/2016 00:00:00";"3";"0";"05/01/2016 00:00:00";"1,435.00";"0.00";"1,650.25";"Tailspin Toys (Marcell, MN)";"(218) 555-0100"
"64218";"957";"6";"05/01/2016 00:00:00";"61572";"05/01/2016 00:00:00";"4";"0";"05/01/2016 00:00:00";"6,108.50";"0.00";"7,024.78";"Hee-Young Suh";"(209) 555-0100"
"64219";"569";"7";"05/01/2016 00:00:00";"61573";"05/01/2016 00:00:00";"2";"0";"05/01/2016 00:00:00";"224.00";"0.00";"257.60";"Wingtip Toys (West Frostproof, FL)";"(239) 555-0100"
"64220";"111";"13";"05/01/2016 00:00:00";"61574";"05/01/2016 00:00:00";"3";"0";"05/01/2016 00:00:00";"2,701.00";"0.00";"3,106.15";"Tailspin Toys (Oriole Beach, FL)";"(239) 555-0100"
"64221";"1007";"16";"05/01/2016 00:00:00";"61575";"05/01/2016 00:00:00";"3";"0";"05/01/2016 00:00:00";"2,100.00";"0.00";"2,415.00";"Irma Berzina";"(458) 555-0100"
"64222";"900";"6";"05/01/2016 00:00:00";"61576";"05/01/2016 00:00:00";"5";"0";"05/01/2016 00:00:00";"3,726.00";"0.00";"4,284.90";"Lilli Sokk";"(229) 555-0100"
"64223";"853";"8";"05/01/2016 00:00:00";"61577";"05/01/2016 00:00:00";"4";"0";"05/01/2016 00:00:00";"1,202.50";"0.00";"1,382.88";"Caterina Pinto";"(907) 555-0100"
"64224";"967";"3";"05/01/2016 00:00:00";"61578";"05/01/2016 00:00:00";"3";"1";"05/01/2016 00:00:00";"3,125.00";"0.00";"3,491.15";"Meera Patel";"(217) 555-0100"
"64225";"924";"7";"05/01/2016 00:00:00";"61579";"05/01/2016 00:00:00";"5";"0";"05/01/2016 00:00:00";"2,462.60";"0.00";"2,831.99";"Eva Schulteisz";"(252) 555-0100"
"64226";"559";"2";"05/01/2016 00:00:00";"61580";"05/01/2016 00:00:00";"5";"0";"05/01/2016 00:00:00";"10,256.00";"0.00";"11,794.40";"Wingtip Toys (Mendoza, TX)";"(210) 555-0100"
"64227";"83";"16";"05/01/2016 00:00:00";"61581";"05/01/2016 00:00:00";"2";"0";"05/01/2016 00:00:00";"1,944.00";"0.00";"2,235.60";"Tailspin Toys (Absecon, NJ)";"(201) 555-0100"
"64228";"27";"13";"05/01/2016 00:00:00";"61582";"05/01/2016 00:00:00";"3";"0";"05/01/2016 00:00:00";"660.00";"0.00";"759.00";"Tailspin Toys (Bowlus, MN)";"(218) 555-0100"
"64229";"578";"8";"05/01/2016 00:00:00";"61583";"05/01/2016 00:00:00";"4";"0";"05/01/2016 00:00:00";"1,209.00";"0.00";"1,390.35";"Wingtip Toys (Bell Acres, PA)";"(215) 555-0100"
"64230";"838";"8";"05/01/2016 00:00:00";"61584";"05/01/2016 00:00:00";"3";"0";"05/01/2016 00:00:00";"492.00";"0.00";"565.80";"Pavel Bogdanov";"(339) 555-0100"
"64231";"155";"3";"05/01/2016 00:00:00";"61585";"05/01/2016 00:00:00";"2";"0";"05/01/2016 00:00:00";"168.00";"0.00";"193.20";"Tailspin Toys (Arbor Vitae, WI)";"(262) 555-0100"
"64232";"834";"2";"05/01/2016 00:00:00";"61586";"05/01/2016 00:00:00";"2";"0";"05/01/2016 00:00:00";"939.00";"0.00";"1,079.85";"Cong Hoa";"(212) 555-0100"
"64233";"434";"13";"05/01/2016 00:00:00";"61587";"05/01/2016 00:00:00";"4";"0";"05/01/2016 00:00:00";"2,436.00";"0.00";"2,801.40";"Wingtip Toys (Lime Lake, NY)";"(212) 555-0100"
"64234";"980";"13";"05/01/2016 00:00:00";"61588";"05/01/2016 00:00:00";"5";"0";"05/01/2016 00:00:00";"3,867.00";"0.00";"4,447.05";"Om Yadav";"(262) 555-0100"
"64235";"561";"16";"05/01/2016 00:00:00";"61589";"05/01/2016 00:00:00";"2";"0";"05/01/2016 00:00:00";"3,209.00";"0.00";"3,690.35";"Wingtip Toys (Marion Junction, AL)";"(205) 555-0100"
"64236";"141";"14";"05/01/2016 00:00:00";"61590";"05/01/2016 00:00:00";"1";"0";"05/01/2016 00:00:00";"65.00";"0.00";"74.75";"Tailspin Toys (Arrow Rock, MO)";"(314) 555-0100"
"64237";"1015";"8";"05/01/2016 00:00:00";"61591";"05/01/2016 00:00:00";"2";"0";"05/01/2016 00:00:00";"371.00";"0.00";"426.65";"Isa Hulsegge";"(252) 555-0100"
